236 	 1 	 1 	 2 	 2 	 2 	 4 	 3 	 1 	 4 	 0.008872
497 	 2 	 1 	 1 	 2 	 1 	 3 	 2 	 2 	 2 	 0.008851
269 	 1 	 2 	 1 	 1 	 2 	 3 	 2 	 2 	 2 	 0.008851
198 	 1 	 1 	 2 	 1 	 2 	 3 	 2 	 1 	 3 	 0.008798
214 	 1 	 1 	 2 	 2 	 1 	 3 	 1 	 2 	 3 	 0.008798
265 	 1 	 2 	 1 	 1 	 2 	 1 	 2 	 4 	 2 	 0.008639
188 	 1 	 1 	 2 	 1 	 1 	 2 	 2 	 2 	 4 	 0.008639
494 	 2 	 1 	 1 	 2 	 1 	 1 	 4 	 2 	 2 	 0.008639
312 	 1 	 2 	 3 	 0 	 1 	 1 	 1 	 1 	 2 	 0.008519
454 	 2 	 1 	 1 	 0 	 1 	 1 	 2 	 2 	 0 	 -0.008519
249 	 1 	 2 	 1 	 1 	 0 	 1 	 2 	 2 	 0 	 -0.008519
248 	 1 	 2 	 1 	 1 	 0 	 1 	 0 	 2 	 2 	 -0.008519
453 	 2 	 1 	 1 	 0 	 1 	 1 	 2 	 0 	 2 	 -0.008519
181 	 1 	 1 	 2 	 1 	 1 	 0 	 2 	 0 	 2 	 -0.008519
532 	 2 	 1 	 3 	 1 	 0 	 1 	 1 	 1 	 2 	 0.008519
